people_trapped,injured_people,critical_injuries,children_elderly,water_level,building_damage,hours_trapped,communication_available,severity_score,severity
19,3,2,7,4.422551185191886,0,8.614350822166294,0,100.0,CRITICAL
8,8,5,8,9.79873062052081,5,16.307313918247075,0,100.0,CRITICAL
11,8,8,0,7.516117538436761,0,10.31337687811627,1,100.0,CRITICAL
11,1,0,0,6.7128120647258385,3,7.470339983973644,1,95.3619120989171,CRITICAL
9,8,5,0,0.9605710151777258,4,6.422980507645957,1,100.0,CRITICAL
14,2,1,3,5.8803108997222395,2,3.0023026990666146,0,100.0,CRITICAL
14,10,2,2,1.8888759645801556,2,13.110134507862035,1,100.0,CRITICAL
13,6,1,6,3.897811493260499,3,6.561889181362378,0,100.0,CRITICAL
1,0,0,5,5.57307342458687,0,7.9555945510551025,0,82.95980527979944,CRITICAL
9,2,0,2,0.07972168008588576,4,0.18711042700274128,0,100.0,CRITICAL
8,4,0,2,8.62286071668087,4,12.749753906426228,1,100.0,CRITICAL
18,15,11,4,4.386948682316232,3,16.71415946480183,0,100.0,CRITICAL
3,3,1,3,6.226856914028483,1,22.26081365752721,0,100.0,CRITICAL
3,1,1,8,2.019562964715279,4,4.73104797347584,0,100.0,CRITICAL
2,1,1,0,7.011432967986662,1,22.06469944611424,1,100.0,CRITICAL
4,1,0,0,3.100664213195863,3,8.667133583083231,1,70.33642018446334,HIGH
9,2,2,4,5.161179093962085,0,19.257426963133327,0,100.0,CRITICAL
15,15,10,7,3.2324835265571505,1,21.523248664825097,1,100.0,CRITICAL
18,5,4,3,6.445344705208025,2,23.072748931722938,1,100.0,CRITICAL
17,15,0,8,8.503943100421882,1,7.810652549354238,0,100.0,CRITICAL
11,2,0,6,6.4108048227170915,0,6.250888005621144,0,100.0,CRITICAL
1,0,0,2,1.7817737688960722,1,10.549543208699767,0,62.59934768121173,HIGH
6,0,0,5,2.4964993633190247,3,13.311681481221619,0,100.0,CRITICAL
14,9,5,5,5.227422000108176,1,16.575572545823213,1,100.0,CRITICAL
5,1,1,4,2.7129753048884906,5,16.60506046359486,0,100.0,CRITICAL
3,3,0,7,1.9546291271722638,2,2.799590434201847,1,81.50696104668498,CRITICAL
19,15,1,0,0.46657372900994143,1,14.683621579849577,1,100.0,CRITICAL
1,1,1,9,1.0415507378849254,3,4.028848956778129,1,97.85934350642735,CRITICAL
4,1,1,3,5.648181081358433,1,17.072836875441844,0,100.0,CRITICAL
16,9,4,6,1.9462696548257874,4,23.437934375990217,0,100.0,CRITICAL
6,0,0,5,4.984119585158512,0,18.501595827896917,0,100.0,CRITICAL
5,1,0,6,6.418452283103764,2,16.673642994660828,1,100.0,CRITICAL
7,0,0,2,2.50138825978256,0,1.859631098009075,0,63.98105837960562,HIGH
10,10,5,2,9.495350807369176,2,4.431192783795787,1,100.0,CRITICAL
1,0,0,0,2.5667810621690093,0,8.525774403801819,0,34.440676904466926,MEDIUM
19,15,4,6,1.6210080572765062,5,22.40346304291912,1,100.0,CRITICAL
14,8,8,3,4.568757457467222,2,7.941400583846233,0,100.0,CRITICAL
4,3,1,8,4.421592362849315,1,19.53052154535999,0,100.0,CRITICAL
15,8,0,4,8.583647575189188,0,2.490031912761916,0,100.0,CRITICAL
6,6,4,4,0.4735300174450907,2,15.888053367396136,1,100.0,CRITICAL
10,7,7,8,2.724461461375779,1,18.698612631576033,1,100.0,CRITICAL
15,3,1,0,8.790684199168542,2,13.030122751209554,0,100.0,CRITICAL
19,4,2,5,7.5873883007381515,2,18.40430209695881,0,100.0,CRITICAL
8,6,0,7,0.03888908611256903,3,17.36796535237369,0,100.0,CRITICAL
13,8,6,0,5.278984139433888,3,11.447537609389551,1,100.0,CRITICAL
19,7,3,9,2.447444402028738,0,20.772457709080882,0,100.0,CRITICAL
16,15,15,8,9.88272310631356,1,8.199103643428518,1,100.0,CRITICAL
18,10,2,7,9.835653743154799,4,10.209813778509012,0,100.0,CRITICAL
9,0,0,5,9.27358047907809,5,12.956664379628641,0,100.0,CRITICAL
15,0,0,8,0.09976909984404703,2,3.1367677307219433,0,100.0,CRITICAL
8,4,1,2,9.049492740678925,0,12.367624336450138,0,100.0,CRITICAL
17,13,2,3,3.2667881983925904,3,7.778785383961307,1,100.0,CRITICAL
4,2,1,2,6.419110247000646,1,6.159973278717422,0,100.0,CRITICAL
9,7,4,4,4.491863918636083,3,13.844039714203003,1,100.0,CRITICAL
8,6,2,0,3.5460405375876425,2,7.91047152448069,0,100.0,CRITICAL
9,3,3,0,2.8694350894298957,3,20.532184817847547,0,100.0,CRITICAL
4,2,2,1,4.277839998154666,5,9.839504398993618,1,100.0,CRITICAL
8,6,3,0,2.9703150097475364,3,9.912902847229127,0,100.0,CRITICAL
17,8,2,2,9.26018676757762,5,23.566610764146425,1,100.0,CRITICAL
6,0,0,1,4.37038340210663,1,8.196647143406363,0,82.05280603948705,CRITICAL
10,1,0,9,9.446364617552941,5,3.1556627945920717,0,100.0,CRITICAL
2,2,1,6,3.7148413681058923,0,21.03799851392093,0,100.0,CRITICAL
12,6,2,7,2.599330531956662,2,22.007960484890198,1,100.0,CRITICAL
19,2,2,1,8.091482047386402,2,5.434800841416801,0,100.0,CRITICAL
5,3,3,3,5.204881001338169,5,21.169849151109915,0,100.0,CRITICAL
16,15,2,7,1.6283144452919618,1,11.869364049846421,1,100.0,CRITICAL
5,1,0,9,9.280019672925494,5,1.0423595282641598,0,100.0,CRITICAL
1,1,0,0,9.621000430710193,5,13.171944805342143,1,100.0,CRITICAL
10,0,0,7,6.882079181050361,0,20.370553099096966,1,100.0,CRITICAL
2,0,0,7,9.718452503153637,1,9.519586825132176,1,100.0,CRITICAL
16,9,6,1,6.741408805037732,5,13.224001144566781,0,100.0,CRITICAL
9,3,1,2,6.232096286692647,1,3.3747433217561005,0,100.0,CRITICAL
7,5,0,8,8.259251578379372,5,20.212727109470812,0,100.0,CRITICAL
13,8,2,9,0.6770797235839721,3,2.5653659536945623,0,100.0,CRITICAL
4,4,3,4,4.42895194663472,0,2.2662967558278586,0,100.0,CRITICAL
7,4,4,6,4.304439163087035,5,22.40540105400262,0,100.0,CRITICAL
10,9,7,4,6.208178737323523,2,20.963350071824728,1,100.0,CRITICAL
12,1,0,9,3.4717520249991196,5,13.796995648025845,0,100.0,CRITICAL
2,0,0,1,4.534877705572517,4,2.547693755526643,0,78.05562519114991,CRITICAL
5,1,1,1,8.494570056294764,5,13.103666969307048,0,100.0,CRITICAL
15,6,5,0,9.479153700814871,2,22.093023686966283,0,100.0,CRITICAL
11,8,0,5,4.8412269845037255,1,14.696517495809315,0,100.0,CRITICAL
2,0,0,6,7.052128356877767,4,4.7577150940599395,0,100.0,CRITICAL
15,6,6,4,5.473046039904998,1,21.739937787908048,1,100.0,CRITICAL
19,7,7,2,8.675982778369214,4,20.77095028933614,0,100.0,CRITICAL
5,3,0,9,2.6174257311164317,5,13.118098154737183,1,100.0,CRITICAL
16,13,3,9,8.634531558748883,5,20.453838685773732,0,100.0,CRITICAL
8,7,6,8,5.150871307420964,3,1.3526906669381482,1,100.0,CRITICAL
7,3,3,7,4.56148273427841,1,11.068349762866184,1,100.0,CRITICAL
3,1,1,1,9.520070412727447,4,4.274139018462455,0,100.0,CRITICAL
8,8,1,2,3.0507327686211525,2,20.100983871966683,0,100.0,CRITICAL
5,3,3,6,0.8241767179743575,3,23.30858998937774,1,100.0,CRITICAL
14,2,0,8,6.718977420755168,1,22.336783689226472,1,100.0,CRITICAL
2,2,1,1,2.6300274920250732,0,12.080362848499046,1,75.3563945866545,CRITICAL
10,5,2,9,6.418031356932121,5,12.263932906778416,0,100.0,CRITICAL
18,1,0,6,0.5599105517968073,5,21.797487829163508,1,100.0,CRITICAL
17,10,0,7,5.622945133144257,3,17.32192053674345,0,100.0,CRITICAL
6,2,2,5,2.371382447994441,4,1.7905243428269575,1,100.0,CRITICAL
17,0,0,5,0.7527190368417902,5,3.080166518877033,0,100.0,CRITICAL
17,9,0,7,0.5555320866955715,0,22.841339152323584,0,100.0,CRITICAL
19,12,11,2,9.575749454793657,0,8.78134585484319,1,100.0,CRITICAL
16,2,1,7,2.6540210253274497,5,4.49662942917812,1,100.0,CRITICAL
2,2,2,9,5.818184872275138,5,17.652836147266328,0,100.0,CRITICAL
5,0,0,0,4.845992958594453,0,21.112519883927302,0,93.22243097165583,CRITICAL
12,4,2,1,3.6290040042356564,4,4.957316285333264,1,100.0,CRITICAL
1,1,1,5,5.425903064295401,3,6.034465002514938,0,100.0,CRITICAL
5,1,1,1,5.596802484263312,0,21.59858172301742,1,100.0,CRITICAL
8,3,3,9,8.372516038929332,5,0.3161111368572582,1,100.0,CRITICAL
10,9,3,1,3.862486345056577,0,21.79080560454263,0,100.0,CRITICAL
3,3,1,2,3.5283150323743726,5,0.9422942908394312,0,100.0,CRITICAL
6,5,2,2,6.792159948433477,4,2.2896742204876235,1,100.0,CRITICAL
13,13,3,3,3.7177331233606346,1,20.694608545964833,0,100.0,CRITICAL
8,8,5,8,5.110321458515671,1,5.96207343810409,0,100.0,CRITICAL
18,1,1,8,1.731418209477138,5,5.392678543488715,1,100.0,CRITICAL
5,4,4,1,2.8384527444202226,3,20.2590847186675,0,100.0,CRITICAL
6,4,4,1,2.0118119310123395,5,13.012648300815279,1,100.0,CRITICAL
2,2,1,5,8.406585464183493,5,8.414856134387184,1,100.0,CRITICAL
7,1,0,4,7.9800289990678595,0,17.141573194705547,0,100.0,CRITICAL
16,6,4,4,3.9212636866922077,2,19.433896725911342,0,100.0,CRITICAL
10,6,4,6,4.402920504712666,1,20.70644722818212,0,100.0,CRITICAL
10,1,1,8,4.106194545179893,0,2.8644476402349532,0,100.0,CRITICAL
2,1,1,0,1.927834262284076,3,13.981080067571664,1,82.51846101902724,CRITICAL
8,1,0,4,7.833371447438421,2,16.27725552746438,1,100.0,CRITICAL
2,0,0,4,8.289341694993805,1,2.7953850962968243,1,74.26599052756767,HIGH
2,0,0,4,6.099046903740268,1,14.643016222552557,0,96.37312655805215,CRITICAL
13,0,0,8,7.421418809625408,5,0.7665219391721418,0,100.0,CRITICAL
4,0,0,5,6.526671119835534,5,8.197697855003783,0,100.0,CRITICAL
7,2,0,7,1.0258418086274501,0,4.128383721146152,1,79.8658209388546,CRITICAL
14,8,6,7,5.510708884804441,0,13.468955804497796,0,100.0,CRITICAL
5,5,5,5,3.4694956427473644,2,4.586227593371638,1,100.0,CRITICAL
1,0,0,5,2.2019376552274714,4,18.939456499539027,0,100.0,CRITICAL
1,1,0,9,6.648608596426327,5,2.9075062460204304,0,100.0,CRITICAL
19,6,6,7,8.888093388243467,3,18.18789627761807,0,100.0,CRITICAL
6,1,1,0,9.998528000241114,0,2.3738084039007177,0,100.0,CRITICAL
16,9,3,8,5.77290420935634,0,10.617455270490865,0,100.0,CRITICAL
12,9,8,8,6.72388744524548,1,16.764822300410927,0,100.0,CRITICAL
1,0,0,7,6.51439338510318,2,3.875232166674004,0,87.64296960517427,CRITICAL
12,5,0,3,6.950344469322392,5,18.05625663261934,0,100.0,CRITICAL
18,18,9,0,2.462384875686223,4,22.881868872285402,0,100.0,CRITICAL
2,0,0,1,1.5940773240874706,4,8.96163106252731,1,59.50335591888975,HIGH
18,17,14,0,4.07428176508525,3,0.004327266261141105,1,100.0,CRITICAL
10,4,2,2,4.658926238420802,3,11.443910445883134,1,100.0,CRITICAL
10,9,0,8,7.633029968696329,0,21.658586779840824,1,100.0,CRITICAL
6,4,4,5,6.227251707914434,2,15.96014327486142,1,100.0,CRITICAL
2,1,0,4,5.522750674485444,1,16.878866423171345,0,100.0,CRITICAL
16,9,3,7,4.984880253952318,3,19.019204020247635,0,100.0,CRITICAL
5,1,1,9,2.230683811543186,4,21.796888909300897,1,100.0,CRITICAL
6,4,3,2,3.727959404277751,0,2.9952955931239984,0,100.0,CRITICAL
1,0,0,9,1.0938238811250411,5,14.165028822940808,0,100.0,CRITICAL
4,4,2,2,0.6583026471749343,0,21.35357048940639,0,100.0,CRITICAL
17,14,1,4,0.13205579119892175,1,18.621337297851746,1,100.0,CRITICAL
13,6,2,0,0.876433549101926,5,5.974604210765479,0,100.0,CRITICAL
12,11,10,6,5.949139668318896,2,20.9905524243222,1,100.0,CRITICAL
13,11,9,2,9.715239190099222,4,7.058483559675894,0,100.0,CRITICAL
19,2,2,1,0.2868044043434037,5,9.861272966844453,0,100.0,CRITICAL
16,9,8,6,7.832075043741965,5,4.4553662434260835,0,100.0,CRITICAL
11,3,0,0,6.653050382359554,5,21.245439626219515,1,100.0,CRITICAL
18,6,1,0,8.587467960788809,0,2.2323491979524333,1,100.0,CRITICAL
18,10,7,8,9.45344540787631,5,23.85861328959064,1,100.0,CRITICAL
1,0,0,6,8.1298739781303,0,7.888332208628563,0,91.6350629417105,CRITICAL
4,3,3,2,7.9776648451471734,3,17.059410396301093,0,100.0,CRITICAL
9,0,0,4,0.8625871699787535,4,3.0894309983161907,1,74.96985938910777,HIGH
3,1,1,1,3.5893014589433347,1,11.708712909561712,1,74.29614668864731,HIGH
8,4,4,4,6.165462990959446,0,0.9631681640419227,1,100.0,CRITICAL
9,1,1,8,0.17064621003201497,5,21.081589150895827,0,100.0,CRITICAL
18,12,4,9,4.746039527522202,4,10.714304401289112,0,100.0,CRITICAL
5,2,0,4,0.08307061069401045,2,17.826097187883036,1,100.0,CRITICAL
5,4,3,0,7.416117333089151,4,21.468349303710404,1,100.0,CRITICAL
5,3,3,7,2.6567879812640482,2,1.6462864244141517,1,100.0,CRITICAL
16,7,0,5,7.549528723791341,2,12.27458819884483,0,100.0,CRITICAL
5,5,3,1,4.800641478311714,1,4.5489867637509365,1,100.0,CRITICAL
5,0,0,5,1.0799307097121968,0,1.6561686022216255,0,42.886186204118495,MEDIUM
12,11,3,8,9.192918534634856,2,14.928794657227453,0,100.0,CRITICAL
7,2,0,2,6.9796498550558415,1,2.7383229963925837,1,89.41932595659718,CRITICAL
3,2,1,4,7.2439696520049,4,11.80644301594717,0,100.0,CRITICAL
8,3,3,6,2.3086005870555004,0,4.72604270744158,1,100.0,CRITICAL
18,5,0,9,1.2558640297205215,0,4.745313023581256,1,100.0,CRITICAL
5,3,3,1,9.544799817187833,1,12.5518625871604,0,100.0,CRITICAL
6,3,3,0,3.4629238825562405,1,13.32935226706524,1,100.0,CRITICAL
6,0,0,4,2.344454432968056,3,0.0835035635291046,0,88.21506611408783,CRITICAL
6,1,1,3,8.78414157004985,5,12.018462270474863,1,100.0,CRITICAL
11,2,0,8,4.6334062445162,4,16.074006354491466,0,100.0,CRITICAL
13,0,0,9,6.541546498499278,3,16.28428256801944,0,100.0,CRITICAL
14,2,2,3,2.6626063678647762,3,20.39712297580672,1,100.0,CRITICAL
17,3,1,6,9.691238980250521,0,21.487209843909987,0,100.0,CRITICAL
1,0,0,4,4.740213186535299,3,14.948674918398503,1,97.95970823124571,CRITICAL
10,5,3,4,4.243536802569514,4,11.563968431530109,0,100.0,CRITICAL
2,1,0,5,0.6463424811221308,1,4.898558680887703,1,50.27135856265908,HIGH
13,4,4,7,7.080219894286141,0,3.042269849545371,1,100.0,CRITICAL
17,5,1,3,5.410253415481962,5,14.618392007591797,1,100.0,CRITICAL
19,12,9,8,9.662212862567745,0,22.71799503104669,1,100.0,CRITICAL
3,0,0,5,1.2762933570572355,3,6.677157852579617,1,81.35611473521791,CRITICAL
4,0,0,7,3.91049084132161,4,2.386880296362752,1,100.0,CRITICAL
6,6,6,3,2.540405540999766,1,10.172676720540224,1,100.0,CRITICAL
13,13,3,8,6.676323962163538,4,0.011581984743637364,0,100.0,CRITICAL
14,14,11,8,0.7169342300689496,2,13.28578837896687,1,100.0,CRITICAL
9,2,0,0,9.926123489672912,4,1.1875029543711628,0,100.0,CRITICAL
15,13,10,0,7.143049100572103,2,22.343174474314655,1,100.0,CRITICAL
6,0,0,6,3.8126371181140595,0,20.878391808816225,1,99.70644279715088,CRITICAL
11,10,6,2,3.6832739795944827,4,2.7576398370672344,0,100.0,CRITICAL
7,1,1,6,4.804979183509932,4,3.525516819874669,1,100.0,CRITICAL
18,13,4,0,6.978678018592243,4,22.882739710149682,1,100.0,CRITICAL
17,13,11,0,5.914827449805443,3,19.525264553144282,0,100.0,CRITICAL
14,4,1,6,4.84022390557007,0,22.608589323521393,1,100.0,CRITICAL
8,2,1,3,1.9540819411668653,4,8.028034095147238,1,100.0,CRITICAL
8,1,1,1,1.7379112198571134,1,2.66297350769333,1,82.11423800341949,CRITICAL
7,4,1,4,9.157758944588313,0,14.76928483151967,0,100.0,CRITICAL
9,8,7,4,5.516472973516953,4,23.20092450210462,1,100.0,CRITICAL
12,4,3,3,5.7990619799676555,5,3.119126322114104,1,100.0,CRITICAL
3,0,0,8,4.3280969466216535,1,19.65347428268049,1,89.73533377067133,CRITICAL
1,1,0,1,7.081251337015315,5,8.630709291395174,0,100.0,CRITICAL
15,0,0,3,8.015917277324668,3,2.7722001221601404,1,100.0,CRITICAL
9,3,3,1,4.112399427165484,1,11.016893202460754,1,100.0,CRITICAL
17,16,13,9,0.5262243590963445,0,11.729601237716462,1,100.0,CRITICAL
12,4,0,3,2.524124285237667,0,0.21800228024199253,1,90.5347352122165,CRITICAL
17,11,4,5,8.21620440564258,2,11.386800098637273,1,100.0,CRITICAL
13,10,9,4,5.602034848289482,2,15.539473895062821,0,100.0,CRITICAL
13,4,2,9,8.81283863433357,2,18.351879491183876,0,100.0,CRITICAL
15,12,5,9,3.8175223078022347,3,2.365379147617107,0,100.0,CRITICAL
18,15,1,5,3.1496578343234196,0,21.036907404680207,1,100.0,CRITICAL
15,6,1,1,0.014212860280847783,3,4.025901330013167,0,100.0,CRITICAL
18,7,3,0,1.8020822053209984,0,15.798888255804396,0,100.0,CRITICAL
5,5,5,4,3.3515988096273652,5,13.26318001424276,0,100.0,CRITICAL
7,1,0,2,0.7945330349991853,2,21.120206337533617,1,100.0,CRITICAL
6,2,1,2,6.045985669658985,2,0.9274856012953512,1,92.61219125099107,CRITICAL
5,0,0,9,9.89715516401867,1,4.597503025674715,1,100.0,CRITICAL
19,14,8,4,0.5821073197503612,5,2.927178257162928,1,100.0,CRITICAL
9,4,3,2,3.9187589931659064,5,7.861228398916397,1,100.0,CRITICAL
11,8,5,5,4.000827515841322,5,8.132363322151459,1,100.0,CRITICAL
3,0,0,6,0.69830648617621,2,2.1266991276954377,1,51.73803675295707,HIGH
7,2,0,5,1.85453317416296,2,12.343798945801417,1,100.0,CRITICAL
3,0,0,9,4.52844968655794,4,2.7898354632834117,1,100.0,CRITICAL
6,6,2,7,9.555673965991485,0,1.7844071320552377,0,100.0,CRITICAL
19,0,0,3,5.701772881812028,2,0.7961311671495128,0,100.0,CRITICAL
16,2,0,5,0.9984355254054755,4,22.29940550466042,0,100.0,CRITICAL
8,6,0,2,7.421729526481467,4,9.521730698110321,0,100.0,CRITICAL
19,8,2,9,8.57288064492412,4,6.808471886493527,1,100.0,CRITICAL
19,3,0,6,8.081776407075777,5,11.574576941061327,0,100.0,CRITICAL
16,7,6,5,8.18333562264243,5,3.7845835314409104,1,100.0,CRITICAL
8,3,1,5,8.117537342003336,5,9.747782984944411,0,100.0,CRITICAL
10,1,1,2,2.2280306898602467,2,4.573095367349163,0,100.0,CRITICAL
9,6,6,0,5.9416096016127895,3,7.305426240037368,0,100.0,CRITICAL
16,1,0,1,1.6262105294140772,3,22.181179631148346,0,100.0,CRITICAL
14,13,5,9,3.2836300331751644,5,3.56877691673483,1,100.0,CRITICAL
10,5,0,9,4.172738518122589,0,11.372277155944598,0,100.0,CRITICAL
4,4,4,2,4.319261064115944,3,15.860620462950926,0,100.0,CRITICAL
10,0,0,0,4.378811783666354,2,22.031932556576756,1,100.0,CRITICAL
15,15,1,7,7.835117995269615,0,22.152260091341176,0,100.0,CRITICAL
19,2,1,8,6.201847028121479,0,5.934213044057882,1,100.0,CRITICAL
11,9,4,6,6.417793580646283,5,22.635713781511015,1,100.0,CRITICAL
14,14,12,6,7.686606386487544,0,7.953344326015915,1,100.0,CRITICAL
15,8,0,2,2.0691109079216674,1,21.47811304779124,1,100.0,CRITICAL
4,2,0,8,4.644253902216242,2,2.2368918862869194,1,100.0,CRITICAL
17,4,3,8,8.5518324016004,5,4.760412921019719,1,100.0,CRITICAL
1,0,0,4,7.05703313158852,2,1.8959433548332232,0,85.28506295307054,CRITICAL
19,15,10,6,8.800949845009104,3,7.176645804027978,1,100.0,CRITICAL
5,3,1,0,4.532221649192715,3,20.97247130505029,0,100.0,CRITICAL
18,17,6,5,7.658795042401882,2,3.8224756901750157,1,100.0,CRITICAL
17,4,0,9,2.659856107642984,1,5.396315869149895,1,100.0,CRITICAL
10,2,2,0,8.677898034945436,4,5.188460739668051,0,100.0,CRITICAL
9,7,4,9,2.9668360256676674,1,6.592757497649653,1,100.0,CRITICAL
4,1,1,5,3.405993662003668,1,0.44833872780796646,1,78.99095614322408,CRITICAL
19,13,5,5,7.176642320018347,3,10.172338908505,1,100.0,CRITICAL
3,2,1,6,7.477587570042097,1,23.431035587060524,0,100.0,CRITICAL
18,14,0,6,0.5260241687665357,3,10.75403376815256,1,100.0,CRITICAL
3,2,0,9,1.5017098085746372,3,19.52016172447084,0,100.0,CRITICAL
8,0,0,2,2.497116532598229,5,13.71430836285056,1,100.0,CRITICAL
5,3,3,6,9.998660669871883,0,0.3571904744867558,0,100.0,CRITICAL
1,1,0,9,8.224449744113093,5,14.052189911338274,1,100.0,CRITICAL
18,10,1,1,7.150472907988394,1,22.716325271119544,0,100.0,CRITICAL
14,14,4,1,9.634373972333389,1,13.284253390805915,1,100.0,CRITICAL
7,0,0,0,6.871943791564296,1,12.670390011436321,0,100.0,CRITICAL
9,0,0,1,6.916444136752363,5,16.0854113747218,0,100.0,CRITICAL
14,5,3,1,8.981788405605277,2,20.90130538238876,1,100.0,CRITICAL
16,1,0,8,3.0195657346262026,4,13.554152197532861,1,100.0,CRITICAL
16,16,0,2,0.01758442608025712,4,9.75447059865762,0,100.0,CRITICAL
6,0,0,0,7.14946833455477,2,0.8899230868997412,0,82.65648694844798,CRITICAL
7,1,0,1,1.561133879607839,5,2.665570668230946,0,98.46885095141657,CRITICAL
1,0,0,9,2.872401876362236,5,15.569312823660496,1,100.0,CRITICAL
11,4,2,7,8.225045853038356,1,14.854525515966152,0,100.0,CRITICAL
9,4,3,9,7.779150515334997,3,5.736658767119356,0,100.0,CRITICAL
1,0,0,1,4.747740724292745,2,17.254152013212238,1,72.5937351615654,HIGH
18,6,5,3,1.0433719935119212,3,6.711977346896406,0,100.0,CRITICAL
10,8,3,8,2.9830981089142505,2,7.319381292222944,0,100.0,CRITICAL
13,3,3,8,4.755285157700836,1,1.4735395795465465,0,100.0,CRITICAL
5,3,2,6,7.681788162654374,5,13.20675242794782,1,100.0,CRITICAL
8,6,0,0,9.847129458552986,5,6.904688042490061,1,100.0,CRITICAL
13,13,12,9,6.255828210985344,1,19.65453142663958,0,100.0,CRITICAL
16,6,6,4,0.5336246738127637,2,19.23520750025764,1,100.0,CRITICAL
7,7,5,4,2.211316180065178,1,3.082621121041111,1,100.0,CRITICAL
8,6,3,1,2.5953532277719016,0,3.8398362439105895,0,100.0,CRITICAL
18,10,4,6,6.344365136650331,2,7.703770147198108,0,100.0,CRITICAL
9,8,6,0,0.18425105872296288,1,13.940506605524515,0,100.0,CRITICAL
11,2,1,0,5.0655852145985865,3,8.220342766357565,1,100.0,CRITICAL
17,3,0,9,9.957195042940771,4,8.406142771221148,1,100.0,CRITICAL
14,8,2,0,7.686764895301964,4,3.3614563323176787,1,100.0,CRITICAL
2,1,0,9,7.693703982544003,1,8.054362780406228,1,100.0,CRITICAL
15,11,8,6,7.453842437346969,3,11.289757517736676,0,100.0,CRITICAL
18,15,1,3,6.833979502279939,3,23.633263016515166,1,100.0,CRITICAL
5,1,1,3,2.9836735538937695,4,20.111156416809802,0,100.0,CRITICAL
1,1,1,8,7.829063923202957,5,19.031557824550735,0,100.0,CRITICAL
16,7,7,3,6.458859093610662,5,13.435695460563501,0,100.0,CRITICAL
12,10,0,7,2.289030752022847,0,8.642156750934308,1,100.0,CRITICAL
14,9,8,0,9.789998470576085,0,20.566713665084634,0,100.0,CRITICAL
17,5,5,2,9.8452442952127,2,8.338309616309743,0,100.0,CRITICAL
1,0,0,0,3.739122191931723,2,14.227104189144061,0,83.02707800331606,CRITICAL
14,1,1,0,7.531832829188664,3,6.172217652584046,0,100.0,CRITICAL
15,0,0,2,6.813670740195762,4,18.633832596633567,1,100.0,CRITICAL
12,2,0,3,5.839103303949652,5,12.348794906228225,0,100.0,CRITICAL
17,10,6,5,1.8085209421994297,1,21.484044841966046,0,100.0,CRITICAL
9,5,2,2,4.678471936491811,2,13.653602817443126,0,100.0,CRITICAL
3,0,0,7,7.299316221204883,0,3.943312245823404,1,90.30747887594703,CRITICAL
12,10,7,7,9.88338483153814,3,23.830745458786836,1,100.0,CRITICAL
13,10,4,2,6.136154915043242,2,12.047182536127076,0,100.0,CRITICAL
2,2,2,2,7.521861596554109,3,6.01699325284367,1,100.0,CRITICAL
15,11,2,5,9.138915893137096,5,7.902794293946017,1,100.0,CRITICAL
2,0,0,0,6.137818073092237,1,2.909620554540072,0,72.6609468712844,HIGH
5,5,1,0,7.6452078786238005,2,1.7745641459139163,0,100.0,CRITICAL
9,6,1,4,4.5806218730272406,4,10.813590563770498,0,100.0,CRITICAL
14,6,1,9,2.9189143092680583,1,22.84495487012438,1,100.0,CRITICAL
13,2,2,6,4.930395007805734,0,2.95146300890801,1,100.0,CRITICAL
4,2,1,0,0.8895919516192896,3,21.66538092537604,1,100.0,CRITICAL
8,7,7,1,9.299972055465869,1,19.12162638229559,0,100.0,CRITICAL
7,7,6,8,3.1042880753009436,1,19.354235503672648,1,100.0,CRITICAL
17,10,10,0,4.610326020868386,1,17.038880447094133,0,100.0,CRITICAL
6,2,1,2,6.533787636279872,3,14.204056135805665,0,100.0,CRITICAL
8,5,0,7,5.044945540169042,5,2.913297759324365,0,100.0,CRITICAL
8,8,2,1,2.8278020741468812,5,13.815665100327891,0,100.0,CRITICAL
13,0,0,9,9.842917413510804,4,8.447462587336279,1,100.0,CRITICAL
8,1,0,6,8.482938057420334,3,2.527304679523507,0,100.0,CRITICAL
5,1,0,1,1.0278755952802288,3,19.29187107999047,1,100.0,CRITICAL
9,4,1,2,3.673889154783576,0,13.11716705124691,1,100.0,CRITICAL
2,0,0,9,1.9429301548799482,3,17.87892670800539,1,100.0,CRITICAL
3,1,0,8,4.786724517391569,3,11.5082420461797,0,100.0,CRITICAL
4,2,0,3,2.0879592456781193,4,13.241212669561921,1,99.49092681269148,CRITICAL
19,19,0,6,3.1227345989091324,5,17.096237068198764,1,100.0,CRITICAL
7,1,1,5,5.208985767498845,3,5.926724943306814,0,100.0,CRITICAL
9,1,0,6,1.440848447400841,3,20.32916369978358,1,100.0,CRITICAL
6,3,3,6,8.609448039935362,3,10.10276033712477,0,100.0,CRITICAL
3,2,1,1,3.6265033854026862,5,17.003744388099292,0,100.0,CRITICAL
14,11,8,0,9.142997828259562,3,7.825924420274606,0,100.0,CRITICAL
13,7,3,9,0.30090253005569334,5,16.859395321639848,1,100.0,CRITICAL
13,4,2,5,7.71700547234436,0,1.0445085600026642,1,100.0,CRITICAL
1,1,0,6,8.649512876911693,0,22.30228395143484,0,100.0,CRITICAL
15,9,6,1,9.845701962149626,5,18.885473028166928,0,100.0,CRITICAL
5,1,1,1,1.3186994821591824,3,15.955333568805685,1,94.26961763139977,CRITICAL
2,2,0,8,4.337489308562286,5,7.7731714620815975,0,100.0,CRITICAL
5,1,0,4,7.603087827907899,3,20.22210075487616,0,100.0,CRITICAL
17,5,0,6,5.135586781683433,0,18.424462879518416,1,100.0,CRITICAL
